Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.4401412010192871	0	35.03448275862069	19.554491077094937	80.0	13.0	35.03448275862069	19.554491077094937	1016	1016
0.7828590869903564	1	36.107142857142854	19.48871337414535	81.0	13.0	36.107142857142854	19.48871337414535	1011	2027
1.1039097309112549	2	44.95652173913044	27.84503431004868	122.0	11.0	44.95652173913044	27.84503431004868	1034	3061
1.4644994735717773	3	42.708333333333336	18.121072371382684	85.0	13.0	42.708333333333336	18.121072371382684	1025	4086
1.8716480731964111	4	35.964285714285715	15.209212769279823	79.0	16.0	35.964285714285715	15.209212769279823	1007	5093
2.177839517593384	5	43.291666666666664	20.994997750787103	98.0	14.0	43.291666666666664	20.994997750787103	1039	6132
2.3526430130004883	6	46.77272727272727	22.360541175313546	107.0	11.0	46.77272727272727	22.360541175313546	1029	7161
2.548719882965088	7	37.44444444444444	16.609531697488542	78.0	15.0	37.44444444444444	16.609531697488542	1011	8172
2.8839619159698486	8	48.523809523809526	18.641017363456083	80.0	19.0	48.523809523809526	18.641017363456083	1019	9191
3.191488742828369	9	58.0	29.38442520187258	121.0	23.0	58.0	29.38442520187258	1044	10235
3.697019577026367	10	53.85	32.588763400902465	125.0	20.0	53.85	32.588763400902465	1077	11312
4.099380254745483	11	51.57142857142857	24.583330450824228	124.0	14.0	51.57142857142857	24.583330450824228	1083	12395
4.406746864318848	12	53.1578947368421	21.2485619523193	102.0	25.0	53.1578947368421	21.2485619523193	1010	13405
4.751315116882324	13	64.75	27.23394022171599	113.0	18.0	64.75	27.23394022171599	1036	14441
5.114178657531738	14	60.529411764705884	21.00453073550288	106.0	25.0	60.529411764705884	21.00453073550288	1029	15470
5.456195116043091	15	81.92307692307692	57.16300785871596	200.0	23.0	81.92307692307692	57.16300785871596	1065	16535
5.829674959182739	16	68.53333333333333	34.28676453417882	144.0	16.0	68.53333333333333	34.28676453417882	1028	17563
6.265726566314697	17	68.33333333333333	30.390056853443948	116.0	28.0	68.33333333333333	30.390056853443948	1025	18588
6.597375869750977	18	63.6875	30.25251797371584	139.0	29.0	63.6875	30.25251797371584	1019	19607
7.047607660293579	19	60.333333333333336	34.20363853289426	141.0	15.0	60.333333333333336	34.20363853289426	1086	20693
7.42268967628479	20	84.66666666666667	41.05754768885036	143.0	35.0	84.66666666666667	41.05754768885036	1016	21709
7.834827184677124	21	100.8	40.41732301872552	162.0	21.0	100.8	40.41732301872552	1008	22717
8.277420282363892	22	125.5	62.44197306299666	200.0	43.0	125.5	62.44197306299666	1004	23721
8.666516780853271	23	86.66666666666667	48.61469828034407	200.0	26.0	86.66666666666667	48.61469828034407	1040	24761
9.135912895202637	24	111.66666666666667	43.13286965232483	200.0	33.0	111.66666666666667	43.13286965232483	1005	25766
9.619543313980103	25	109.2	30.76296474659099	153.0	58.0	109.2	30.76296474659099	1092	26858
10.112345457077026	26	118.66666666666667	58.55292003345729	200.0	32.0	118.66666666666667	58.55292003345729	1068	27926
10.49558138847351	27	152.42857142857142	45.63788258158579	200.0	58.0	152.42857142857142	45.63788258158579	1067	28993
10.846056938171387	28	127.25	38.79996778349178	186.0	83.0	127.25	38.79996778349178	1018	30011
11.217936515808105	29	176.83333333333334	23.205004249562684	200.0	151.0	176.83333333333334	23.205004249562684	1061	31072
11.593402862548828	30	133.375	52.82266913930041	200.0	24.0	133.375	52.82266913930041	1067	32139
11.961719274520874	31	121.22222222222223	59.58146202707643	200.0	23.0	121.22222222222223	59.58146202707643	1091	33230
12.330595970153809	32	145.28571428571428	58.779768836648174	200.0	30.0	145.28571428571428	58.779768836648174	1017	34247
12.72086763381958	33	147.71428571428572	50.94735177672363	200.0	76.0	147.71428571428572	50.94735177672363	1034	35281
13.14126181602478	34	145.625	55.156453611522196	200.0	75.0	145.625	55.156453611522196	1165	36446
13.505075693130493	35	158.71428571428572	29.37304053386509	200.0	125.0	158.71428571428572	29.37304053386509	1111	37557
13.853756189346313	36	146.14285714285714	43.48210985625031	200.0	85.0	146.14285714285714	43.48210985625031	1023	38580
14.208638668060303	37	128.125	57.55961583436776	200.0	59.0	128.125	57.55961583436776	1025	39605
14.653877019882202	38	185.0	33.095820481343765	200.0	111.0	185.0	33.095820481343765	1110	40715
14.988188743591309	39	150.57142857142858	33.28602084469499	200.0	115.0	150.57142857142858	33.28602084469499	1054	41769
15.371639490127563	40	145.0	58.054161903223736	200.0	25.0	145.0	58.054161903223736	1015	42784
15.7562255859375	41	171.42857142857142	39.82769009067917	200.0	87.0	171.42857142857142	39.82769009067917	1200	43984
16.15040135383606	42	179.33333333333334	23.534844144138475	200.0	139.0	179.33333333333334	23.534844144138475	1076	45060
16.603121757507324	43	137.25	54.792221163227175	200.0	34.0	137.25	54.792221163227175	1098	46158
17.008121967315674	44	159.57142857142858	32.66215434613296	200.0	121.0	159.57142857142858	32.66215434613296	1117	47275
17.386692762374878	45	169.14285714285714	33.80798118546469	200.0	121.0	169.14285714285714	33.80798118546469	1184	48459
17.821633100509644	46	166.85714285714286	31.325154526713018	200.0	108.0	166.85714285714286	31.325154526713018	1168	49627
18.250736236572266	47	152.71428571428572	39.0812862988862	200.0	101.0	152.71428571428572	39.0812862988862	1069	50696
18.60353398323059	48	171.66666666666666	34.35436249186153	200.0	108.0	171.66666666666666	34.35436249186153	1030	51726
19.086053371429443	49	171.83333333333334	34.3580008472877	200.0	123.0	171.83333333333334	34.3580008472877	1031	52757
19.440788507461548	50	199.16666666666666	1.863389981249825	200.0	195.0	199.16666666666666	1.863389981249825	1195	53952
19.77168035507202	51	187.5	17.960605038064095	200.0	157.0	187.5	17.960605038064095	1125	55077
20.365726709365845	52	156.42857142857142	35.383035252412554	200.0	107.0	156.42857142857142	35.383035252412554	1095	56172
20.848207712173462	53	154.42857142857142	58.470644998414485	200.0	42.0	154.42857142857142	58.470644998414485	1081	57253
21.284246921539307	54	181.33333333333334	28.370563774604285	200.0	126.0	181.33333333333334	28.370563774604285	1088	58341
21.69390892982483	55	141.875	47.90990894376653	200.0	40.0	141.875	47.90990894376653	1135	59476
22.082857608795166	56	184.83333333333334	18.55098080665518	200.0	151.0	184.83333333333334	18.55098080665518	1109	60585
22.465030193328857	57	169.5	32.443540702786024	200.0	126.0	169.5	32.443540702786024	1017	61602
22.855650186538696	58	184.0	21.641010450839243	200.0	147.0	184.0	21.641010450839243	1104	62706
23.190510272979736	59	169.33333333333334	33.75236617219928	200.0	119.0	169.33333333333334	33.75236617219928	1016	63722
23.403631687164307	60	183.0	26.19160170741759	200.0	131.0	183.0	26.19160170741759	1098	64820
23.6929669380188	61	183.16666666666666	27.990573810163703	200.0	124.0	183.16666666666666	27.990573810163703	1099	65919
24.066765069961548	62	160.28571428571428	43.23924898817305	200.0	83.0	160.28571428571428	43.23924898817305	1122	67041
24.422048807144165	63	180.66666666666666	30.6521704868604	200.0	118.0	180.66666666666666	30.6521704868604	1084	68125
24.838998556137085	64	186.16666666666666	19.919978804094033	200.0	152.0	186.16666666666666	19.919978804094033	1117	69242
25.229947805404663	65	167.5	26.775299562594377	200.0	129.0	167.5	26.775299562594377	1005	70247
25.6258544921875	66	182.33333333333334	23.93509742802166	200.0	148.0	182.33333333333334	23.93509742802166	1094	71341
25.982910633087158	67	171.0	32.26969682741586	200.0	104.0	171.0	32.26969682741586	1026	72367
26.372113943099976	68	171.16666666666666	35.62029696051895	200.0	104.0	171.16666666666666	35.62029696051895	1027	73394
26.742122650146484	69	188.66666666666666	16.387664737709137	200.0	157.0	188.66666666666666	16.387664737709137	1132	74526
27.099027395248413	70	150.14285714285714	45.18668758267061	200.0	78.0	150.14285714285714	45.18668758267061	1051	75577
27.47396230697632	71	161.71428571428572	40.742095765276225	200.0	108.0	161.71428571428572	40.742095765276225	1132	76709
27.834721326828003	72	171.16666666666666	30.639934000509133	200.0	122.0	171.16666666666666	30.639934000509133	1027	77736
28.31182074546814	73	162.42857142857142	35.07077392464371	200.0	101.0	162.42857142857142	35.07077392464371	1137	78873
28.8342502117157	74	193.0	11.180339887498949	200.0	170.0	193.0	11.180339887498949	1158	80031
29.234785079956055	75	175.66666666666666	29.021065146238552	200.0	127.0	175.66666666666666	29.021065146238552	1054	81085
29.654019594192505	76	163.57142857142858	27.17591971295356	200.0	124.0	163.57142857142858	27.17591971295356	1145	82230
30.08566451072693	77	168.71428571428572	24.446526400722544	200.0	127.0	168.71428571428572	24.446526400722544	1181	83411
30.512006998062134	78	177.33333333333334	25.597308886330655	200.0	133.0	177.33333333333334	25.597308886330655	1064	84475
30.912183046340942	79	167.0	35.11409973215888	200.0	110.0	167.0	35.11409973215888	1002	85477
31.405280113220215	80	173.33333333333334	33.68316427468707	200.0	126.0	173.33333333333334	33.68316427468707	1040	86517
32.01093339920044	81	192.16666666666666	16.211278652702124	200.0	156.0	192.16666666666666	16.211278652702124	1153	87670
32.353739500045776	82	150.42857142857142	31.240345447409336	200.0	111.0	150.42857142857142	31.240345447409336	1053	88723
32.73852777481079	83	154.71428571428572	47.999149652331745	200.0	54.0	154.71428571428572	47.999149652331745	1083	89806
33.15606331825256	84	162.28571428571428	28.793423285357992	200.0	125.0	162.28571428571428	28.793423285357992	1136	90942
33.47163200378418	85	144.14285714285714	44.13430337836859	200.0	53.0	144.14285714285714	44.13430337836859	1009	91951
33.87906050682068	86	130.875	57.1236323687491	200.0	38.0	130.875	57.1236323687491	1047	92998
34.23695492744446	87	151.85714285714286	27.6479323506353	200.0	115.0	151.85714285714286	27.6479323506353	1063	94061
34.582534313201904	88	164.28571428571428	27.76284405827475	200.0	120.0	164.28571428571428	27.76284405827475	1150	95211
34.93335437774658	89	157.71428571428572	28.03423562979627	200.0	125.0	157.71428571428572	28.03423562979627	1104	96315
35.30603528022766	90	152.85714285714286	32.81736722890388	200.0	107.0	152.85714285714286	32.81736722890388	1070	97385
35.66069674491882	91	173.0	28.21347195933177	200.0	135.0	173.0	28.21347195933177	1038	98423
