Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.2789313793182373	0	37.06617647058823	22.40181262554516	113.0	10.0	37.06617647058823	22.40181262554516	5041	5041
2.276540994644165	1	47.86666666666667	29.318957516277244	192.0	10.0	47.86666666666667	29.318957516277244	5026	10067
3.2408607006073	2	51.1530612244898	31.687682548946082	174.0	11.0	51.1530612244898	31.687682548946082	5013	15080
4.2849249839782715	3	51.214285714285715	27.21840988622763	129.0	11.0	51.214285714285715	27.21840988622763	5019	20099
5.386927127838135	4	63.40506329113924	38.6079020531466	195.0	18.0	63.40506329113924	38.6079020531466	5009	25108
6.544170141220093	5	70.22222222222223	40.44688637316784	200.0	15.0	70.22222222222223	40.44688637316784	5056	30164
7.729207277297974	6	74.94029850746269	46.62197310314415	184.0	15.0	74.94029850746269	46.62197310314415	5021	35185
8.851185083389282	7	70.19444444444444	45.26392937504581	200.0	13.0	70.19444444444444	45.26392937504581	5054	40239
9.953680038452148	8	73.75	48.9857046974511	200.0	14.0	73.75	48.9857046974511	5015	45254
10.922833442687988	9	83.04918032786885	52.323842237944	200.0	16.0	83.04918032786885	52.323842237944	5066	50320
11.88920259475708	10	86.62068965517241	52.13669949284414	200.0	17.0	86.62068965517241	52.13669949284414	5024	55344
12.977249145507812	11	92.16363636363636	57.21498965587877	200.0	18.0	92.16363636363636	57.21498965587877	5069	60413
14.410155534744263	12	104.375	54.491063869837106	200.0	18.0	104.375	54.491063869837106	5010	65423
15.485273838043213	13	106.63829787234043	51.01039757669557	200.0	22.0	106.63829787234043	51.01039757669557	5012	70435
16.599257469177246	14	103.0204081632653	51.3310542900424	200.0	14.0	103.0204081632653	51.3310542900424	5048	75483
17.81069016456604	15	139.38888888888889	51.42269158529669	200.0	30.0	139.38888888888889	51.42269158529669	5018	80501
19.326225519180298	16	125.1951219512195	51.26650573572361	200.0	25.0	125.1951219512195	51.26650573572361	5133	85634
20.575137853622437	17	134.39473684210526	50.70530932113323	200.0	19.0	134.39473684210526	50.70530932113323	5107	90741
21.914950370788574	18	140.30555555555554	48.52480433554029	200.0	31.0	140.30555555555554	48.52480433554029	5051	95792
23.203267335891724	19	158.21875	39.07103656722585	200.0	75.0	158.21875	39.07103656722585	5063	100855
24.176223278045654	20	140.88888888888889	52.77298223827215	200.0	28.0	140.88888888888889	52.77298223827215	5072	105927
25.426003217697144	21	157.0	40.07103068302586	200.0	50.0	157.0	40.07103068302586	5024	110951
26.56127119064331	22	157.21875	50.829208123258226	200.0	22.0	157.21875	50.829208123258226	5031	115982
28.072345733642578	23	166.86666666666667	45.40758624821285	200.0	26.0	166.86666666666667	45.40758624821285	5006	120988
29.342102527618408	24	162.0625	46.321524087080725	200.0	36.0	162.0625	46.321524087080725	5186	126174
30.34908151626587	25	156.87878787878788	40.04751539658675	200.0	76.0	156.87878787878788	40.04751539658675	5177	131351
31.25740909576416	26	172.72413793103448	44.10402792749491	200.0	61.0	172.72413793103448	44.10402792749491	5009	136360
32.17398929595947	27	158.5625	48.31080204001999	200.0	25.0	158.5625	48.31080204001999	5074	141434
33.32012867927551	28	171.56666666666666	40.05303428650014	200.0	67.0	171.56666666666666	40.05303428650014	5147	146581
34.53706622123718	29	165.03225806451613	45.084496921259756	200.0	44.0	165.03225806451613	45.084496921259756	5116	151697
35.57512068748474	30	171.5	44.529952466476615	200.0	38.0	171.5	44.529952466476615	5145	156842
36.64389133453369	31	180.89285714285714	29.672425012500227	200.0	84.0	180.89285714285714	29.672425012500227	5065	161907
37.70257258415222	32	166.7	41.396577958409395	200.0	63.0	166.7	41.396577958409395	5001	166908
39.104469776153564	33	182.89285714285714	30.0693713242684	200.0	112.0	182.89285714285714	30.0693713242684	5121	172029
40.428407192230225	34	178.86206896551724	45.55763620304544	200.0	39.0	178.86206896551724	45.55763620304544	5187	177216
41.80252170562744	35	180.89285714285714	32.34229791919365	200.0	87.0	180.89285714285714	32.34229791919365	5065	182281
42.993722677230835	36	176.13793103448276	39.90136471430781	200.0	82.0	176.13793103448276	39.90136471430781	5108	187389
43.9821138381958	37	187.8148148148148	25.201465326352277	200.0	103.0	187.8148148148148	25.201465326352277	5071	192460
45.143590450286865	38	187.25925925925927	31.67729949277569	200.0	91.0	187.25925925925927	31.67729949277569	5056	197516
46.221068382263184	39	177.20689655172413	41.97567383398252	200.0	58.0	177.20689655172413	41.97567383398252	5139	202655
47.287771463394165	40	186.62962962962962	31.48326792316968	200.0	62.0	186.62962962962962	31.48326792316968	5039	207694
48.4512722492218	41	189.62962962962962	28.356393423899554	200.0	87.0	189.62962962962962	28.356393423899554	5120	212814
49.48581337928772	42	179.53571428571428	40.771560591437066	200.0	28.0	179.53571428571428	40.771560591437066	5027	217841
50.46244239807129	43	189.44444444444446	27.669120819310113	200.0	87.0	189.44444444444446	27.669120819310113	5115	222956
51.51747012138367	44	172.13333333333333	39.627207264145625	200.0	80.0	172.13333333333333	39.627207264145625	5164	228120
52.49059510231018	45	172.6206896551724	46.64200696065167	200.0	30.0	172.6206896551724	46.64200696065167	5006	233126
53.55026054382324	46	182.14285714285714	32.428728759844894	200.0	94.0	182.14285714285714	32.428728759844894	5100	238226
54.58833622932434	47	185.60714285714286	29.68927089240234	200.0	103.0	185.60714285714286	29.68927089240234	5197	243423
55.602582693099976	48	193.0	23.502863982600406	200.0	81.0	193.0	23.502863982600406	5018	248441
56.62782549858093	49	166.6451612903226	42.94448658675281	200.0	75.0	166.6451612903226	42.94448658675281	5166	253607
57.65173316001892	50	185.7037037037037	35.06376711165469	200.0	80.0	185.7037037037037	35.06376711165469	5014	258621
58.86370921134949	51	188.88888888888889	30.799631230756926	200.0	82.0	188.88888888888889	30.799631230756926	5100	263721
59.99889159202576	52	188.66666666666666	28.18063427512142	200.0	102.0	188.66666666666666	28.18063427512142	5094	268815
61.24474573135376	53	179.57142857142858	33.916313575189925	200.0	82.0	179.57142857142858	33.916313575189925	5028	273843
62.36462616920471	54	181.07142857142858	29.79924324474002	200.0	85.0	181.07142857142858	29.79924324474002	5070	278913
63.38020443916321	55	182.17857142857142	33.309215339461424	200.0	102.0	182.17857142857142	33.309215339461424	5101	284014
64.43227481842041	56	188.66666666666666	29.24354946283343	200.0	86.0	188.66666666666666	29.24354946283343	5094	289108
65.56005454063416	57	174.13793103448276	41.04809974007452	200.0	55.0	174.13793103448276	41.04809974007452	5050	294158
66.61850190162659	58	175.9655172413793	43.73468816477822	200.0	75.0	175.9655172413793	43.73468816477822	5103	299261
67.92884564399719	59	185.57142857142858	36.60642856445979	200.0	78.0	185.57142857142858	36.60642856445979	5196	304457
69.09383273124695	60	173.13793103448276	37.18891579205217	200.0	71.0	173.13793103448276	37.18891579205217	5021	309478
70.1194760799408	61	188.62962962962962	22.74520404987023	200.0	108.0	188.62962962962962	22.74520404987023	5093	314571
71.25862216949463	62	179.10714285714286	36.9877772144435	200.0	82.0	179.10714285714286	36.9877772144435	5015	319586
72.26806259155273	63	178.60714285714286	33.89304531033119	200.0	88.0	178.60714285714286	33.89304531033119	5001	324587
73.27261877059937	64	195.65384615384616	11.535704798888563	200.0	146.0	195.65384615384616	11.535704798888563	5087	329674
74.31363201141357	65	193.96153846153845	21.993846638112863	200.0	97.0	193.96153846153845	21.993846638112863	5043	334717
75.31403303146362	66	185.5	26.17591586608903	200.0	111.0	185.5	26.17591586608903	5194	339911
76.63372492790222	67	185.2962962962963	33.795479442183144	200.0	66.0	185.2962962962963	33.795479442183144	5003	344914
77.6440098285675	68	194.96153846153845	22.035776450739885	200.0	86.0	194.96153846153845	22.035776450739885	5069	349983
79.04962062835693	69	193.84615384615384	17.201726898309474	200.0	138.0	193.84615384615384	17.201726898309474	5040	355023
80.02940583229065	70	191.8148148148148	20.12007848640357	200.0	112.0	191.8148148148148	20.12007848640357	5179	360202
81.19144105911255	71	198.15384615384616	6.395264520254316	200.0	176.0	198.15384615384616	6.395264520254316	5152	365354
82.15596127510071	72	188.37037037037038	28.817623399255954	200.0	101.0	188.37037037037038	28.817623399255954	5086	370440
83.36355376243591	73	196.34615384615384	12.212674084082636	200.0	140.0	196.34615384615384	12.212674084082636	5105	375545
84.48751878738403	74	198.1153846153846	9.423076923076925	200.0	151.0	198.1153846153846	9.423076923076925	5151	380696
85.5867109298706	75	191.14814814814815	25.400063726522134	200.0	95.0	191.14814814814815	25.400063726522134	5161	385857
86.71025443077087	76	187.0	32.153566704983945	200.0	84.0	187.0	32.153566704983945	5049	390906
87.86224484443665	77	192.6153846153846	20.97448435797267	200.0	120.0	192.6153846153846	20.97448435797267	5008	395914
88.93421149253845	78	198.15384615384616	9.230769230769232	200.0	152.0	198.15384615384616	9.230769230769232	5152	401066
89.98840618133545	79	197.23076923076923	13.846153846153843	200.0	128.0	197.23076923076923	13.846153846153843	5128	406194
91.28315711021423	80	199.84615384615384	0.7692307692307693	200.0	196.0	199.84615384615384	0.7692307692307693	5196	411390
92.60586810112	81	192.0	25.114552369905795	200.0	101.0	192.0	25.114552369905795	5184	416574
93.68446230888367	82	194.23076923076923	15.090260976250905	200.0	143.0	194.23076923076923	15.090260976250905	5050	421624
95.02722644805908	83	191.92592592592592	19.63731505733866	200.0	127.0	191.92592592592592	19.63731505733866	5182	426806
96.18206882476807	84	191.74074074074073	16.899687905495625	200.0	134.0	191.74074074074073	16.899687905495625	5177	431983
97.18950295448303	85	197.26923076923077	8.542012428658774	200.0	160.0	197.26923076923077	8.542012428658774	5129	437112
98.3433449268341	86	192.59259259259258	17.291100813786777	200.0	131.0	192.59259259259258	17.291100813786777	5200	442312
99.48037767410278	87	193.69230769230768	13.518560547999956	200.0	154.0	193.69230769230768	13.518560547999956	5036	447348
100.59163546562195	88	186.2962962962963	24.17193783864197	200.0	117.0	186.2962962962963	24.17193783864197	5030	452378
