Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.1668481826782227	0	17.37370242214533	8.142680951263975	56.0	8.0	17.37370242214533	8.142680951263975	5021	5021
2.1982882022857666	1	17.939068100358423	8.428481361211771	61.0	9.0	17.939068100358423	8.428481361211771	5005	10026
3.3792176246643066	2	20.55327868852459	11.010856672395551	92.0	8.0	20.55327868852459	11.010856672395551	5015	15041
4.514627456665039	3	20.796680497925312	12.418871555968545	83.0	8.0	20.796680497925312	12.418871555968545	5012	20053
5.604089736938477	4	22.493273542600896	11.582370225746141	85.0	8.0	22.493273542600896	11.582370225746141	5016	25069
6.609515190124512	5	23.928229665071772	13.746495585604828	83.0	8.0	23.928229665071772	13.746495585604828	5001	30070
7.60570502281189	6	26.00518134715026	14.998617348823846	92.0	9.0	26.00518134715026	14.998617348823846	5019	35089
8.70567274093628	7	27.855555555555554	15.368482257971353	113.0	10.0	27.855555555555554	15.368482257971353	5014	40103
10.162096500396729	8	32.33974358974359	18.08473530954504	92.0	9.0	32.33974358974359	18.08473530954504	5045	45148
11.166996479034424	9	36.16546762589928	22.826715738363045	166.0	10.0	36.16546762589928	22.826715738363045	5027	50175
12.176351308822632	10	35.02797202797203	23.36602759430193	127.0	10.0	35.02797202797203	23.36602759430193	5009	55184
13.289809226989746	11	39.4375	25.42167812615839	184.0	11.0	39.4375	25.42167812615839	5048	60232
14.39494776725769	12	43.1551724137931	25.755014057620013	137.0	10.0	43.1551724137931	25.755014057620013	5006	65238
15.437875986099243	13	43.46551724137931	23.77895006327596	134.0	10.0	43.46551724137931	23.77895006327596	5042	70280
16.64580202102661	14	49.019417475728154	27.210784763171677	143.0	12.0	49.019417475728154	27.210784763171677	5049	75329
17.809312105178833	15	48.10576923076923	29.645961675058768	163.0	14.0	48.10576923076923	29.645961675058768	5003	80332
19.020421028137207	16	54.11827956989247	31.061800854247608	171.0	11.0	54.11827956989247	31.061800854247608	5033	85365
20.287076711654663	17	60.493975903614455	37.66541780798431	159.0	11.0	60.493975903614455	37.66541780798431	5021	90386
21.440877199172974	18	55.766666666666666	27.901035424832855	140.0	15.0	55.766666666666666	27.901035424832855	5019	95405
22.54495072364807	19	59.05882352941177	39.183235593262246	197.0	10.0	59.05882352941177	39.183235593262246	5020	100425
23.47973346710205	20	57.6551724137931	31.411553473792733	163.0	11.0	57.6551724137931	31.411553473792733	5016	105441
24.704671621322632	21	70.70422535211267	34.57280310505305	154.0	18.0	70.70422535211267	34.57280310505305	5020	110461
25.877097129821777	22	71.74285714285715	34.17003102732222	200.0	17.0	71.74285714285715	34.17003102732222	5022	115483
27.142439603805542	23	71.91428571428571	39.199031641517024	200.0	16.0	71.91428571428571	39.199031641517024	5034	120517
28.341079711914062	24	75.29850746268657	38.880995213820185	200.0	13.0	75.29850746268657	38.880995213820185	5045	125562
29.584075689315796	25	75.11940298507463	35.56013296319336	177.0	22.0	75.11940298507463	35.56013296319336	5033	130595
31.106351137161255	26	90.03571428571429	51.88137715903817	200.0	22.0	90.03571428571429	51.88137715903817	5042	135637
32.07186150550842	27	93.48148148148148	42.89985786937551	200.0	15.0	93.48148148148148	42.89985786937551	5048	140685
33.02637696266174	28	90.01785714285714	50.092946135668846	200.0	21.0	90.01785714285714	50.092946135668846	5041	145726
34.037086963653564	29	107.60416666666667	49.459048541585275	200.0	31.0	107.60416666666667	49.459048541585275	5165	150891
35.0588960647583	30	127.325	53.895448555513475	200.0	24.0	127.325	53.895448555513475	5093	155984
36.29300141334534	31	142.19444444444446	47.02116511886751	200.0	31.0	142.19444444444446	47.02116511886751	5119	161103
37.2937490940094	32	129.56410256410257	55.72082190191901	200.0	31.0	129.56410256410257	55.72082190191901	5053	166156
38.3404016494751	33	134.3684210526316	52.97339006899277	200.0	16.0	134.3684210526316	52.97339006899277	5106	171262
39.41931080818176	34	140.97222222222223	50.04136406298244	200.0	55.0	140.97222222222223	50.04136406298244	5075	176337
40.47682809829712	35	141.94444444444446	53.158538795884716	200.0	49.0	141.94444444444446	53.158538795884716	5110	181447
41.93237257003784	36	149.1764705882353	57.97842935002805	200.0	27.0	149.1764705882353	57.97842935002805	5072	186519
43.052119731903076	37	139.41666666666666	57.8371156304016	200.0	23.0	139.41666666666666	57.8371156304016	5019	191538
44.288771867752075	38	150.05882352941177	52.490302284422356	200.0	19.0	150.05882352941177	52.490302284422356	5102	196640
45.36071038246155	39	163.1290322580645	40.855956201366666	200.0	84.0	163.1290322580645	40.855956201366666	5057	201697
46.44612455368042	40	176.0	35.764555753928526	200.0	71.0	176.0	35.764555753928526	5104	206801
47.53887152671814	41	154.42424242424244	52.71480172964493	200.0	24.0	154.42424242424244	52.71480172964493	5096	211897
48.61215305328369	42	170.63333333333333	39.9086317591682	200.0	34.0	170.63333333333333	39.9086317591682	5119	217016
49.665563106536865	43	172.93333333333334	40.86231624478583	200.0	67.0	172.93333333333334	40.86231624478583	5188	222204
50.660151958465576	44	172.44827586206895	42.04807282220948	200.0	68.0	172.44827586206895	42.04807282220948	5001	227205
51.623496294021606	45	163.4516129032258	41.86139857848672	200.0	69.0	163.4516129032258	41.86139857848672	5067	232272
52.70323419570923	46	175.17241379310346	39.120564276937735	200.0	79.0	175.17241379310346	39.120564276937735	5080	237352
53.72062134742737	47	172.16666666666666	46.29980801496073	200.0	20.0	172.16666666666666	46.29980801496073	5165	242517
54.85495138168335	48	195.92307692307693	10.687602727974404	200.0	163.0	195.92307692307693	10.687602727974404	5094	247611
55.88772630691528	49	193.57692307692307	19.24772329578244	200.0	108.0	193.57692307692307	19.24772329578244	5033	252644
57.01343846321106	50	185.25925925925927	26.91219273804759	200.0	102.0	185.25925925925927	26.91219273804759	5002	257646
58.17565846443176	51	189.25925925925927	27.97828866261016	200.0	89.0	189.25925925925927	27.97828866261016	5110	262756
59.306103229522705	52	191.55555555555554	19.305215824348906	200.0	125.0	191.55555555555554	19.305215824348906	5172	267928
60.33155417442322	53	195.92307692307693	11.221281556191059	200.0	159.0	195.92307692307693	11.221281556191059	5094	273022
61.36765217781067	54	184.25	39.22155475172876	200.0	28.0	184.25	39.22155475172876	5159	278181
62.340447187423706	55	193.65384615384616	16.26450194960298	200.0	122.0	193.65384615384616	16.26450194960298	5035	283216
63.447593450546265	56	190.74074074074073	24.330429952500335	200.0	82.0	190.74074074074073	24.330429952500335	5150	288366
64.4084985256195	57	192.57692307692307	22.158820221516024	200.0	93.0	192.57692307692307	22.158820221516024	5007	293373
65.70372414588928	58	191.5185185185185	19.66077194213819	200.0	119.0	191.5185185185185	19.66077194213819	5171	298544
66.69808459281921	59	190.77777777777777	25.675082795255207	200.0	74.0	190.77777777777777	25.675082795255207	5151	303695
67.7785325050354	60	179.0	40.72906999744952	200.0	27.0	179.0	40.72906999744952	5012	308707
68.79309964179993	61	192.69230769230768	17.8514580976742	200.0	134.0	192.69230769230768	17.8514580976742	5010	313717
69.92816424369812	62	197.5	8.518080318222664	200.0	163.0	197.5	8.518080318222664	5135	318852
70.99447011947632	63	197.19230769230768	12.890125113581595	200.0	133.0	197.19230769230768	12.890125113581595	5127	323979
72.0831298828125	64	197.30769230769232	9.730085108210398	200.0	155.0	197.30769230769232	9.730085108210398	5130	329109
73.05750346183777	65	193.53846153846155	21.06807787448688	200.0	95.0	193.53846153846155	21.06807787448688	5032	334141
74.24721550941467	66	194.03846153846155	16.896701474254055	200.0	125.0	194.03846153846155	16.896701474254055	5045	339186
75.24645042419434	67	190.62962962962962	24.305384479115748	200.0	102.0	190.62962962962962	24.305384479115748	5147	344333
76.40351915359497	68	198.5	7.5	200.0	161.0	198.5	7.5	5161	349494
77.61717247962952	69	197.5	9.052199052843884	200.0	158.0	197.5	9.052199052843884	5135	354629
79.0193989276886	70	193.3846153846154	19.378967431166835	200.0	127.0	193.3846153846154	19.378967431166835	5028	359657
