Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.6163415908813477	0	30.575757575757574	17.73548113507907	88.0	11.0	30.575757575757574	17.73548113507907	1009	1009
1.8413000106811523	1	33.41935483870968	19.787213521327494	103.0	10.0	33.41935483870968	19.787213521327494	1036	2045
2.0167155265808105	2	36.41379310344828	20.89962421932313	86.0	11.0	36.41379310344828	20.89962421932313	1056	3101
2.1895766258239746	3	36.535714285714285	24.47663921674989	119.0	14.0	36.535714285714285	24.47663921674989	1023	4124
2.38069224357605	4	45.16	41.58622848972963	173.0	14.0	45.16	41.58622848972963	1129	5253
2.553344488143921	5	51.65	32.90026595637184	121.0	15.0	51.65	32.90026595637184	1033	6286
2.721179485321045	6	70.53333333333333	45.95485707614473	189.0	20.0	70.53333333333333	45.95485707614473	1058	7344
2.90407657623291	7	52.8	23.96789519336231	96.0	14.0	52.8	23.96789519336231	1056	8400
3.083767890930176	8	54.94736842105263	35.80866358594851	137.0	18.0	54.94736842105263	35.80866358594851	1044	9444
3.255586862564087	9	50.8	23.410681322849193	101.0	18.0	50.8	23.410681322849193	1016	10460
9.73298978805542	10	59.8235294117647	31.61577285826816	136.0	20.0	59.8235294117647	31.61577285826816	1017	11477
9.906325101852417	11	102.0	60.063299942643845	200.0	16.0	102.0	60.063299942643845	1020	12497
10.078075885772705	12	59.588235294117645	34.33752675928534	129.0	18.0	59.588235294117645	34.33752675928534	1013	13510
10.246894121170044	13	58.88235294117647	48.39164044596859	171.0	13.0	58.88235294117647	48.39164044596859	1001	14511
10.423168897628784	14	69.66666666666667	37.96431072585	141.0	17.0	69.66666666666667	37.96431072585	1045	15556
10.613959074020386	15	81.28571428571429	45.01813693458698	140.0	23.0	81.28571428571429	45.01813693458698	1138	16694
10.785502672195435	16	67.93333333333334	35.65102460737357	152.0	21.0	67.93333333333334	35.65102460737357	1019	17713
10.961888313293457	17	92.9090909090909	32.50581638989481	154.0	48.0	92.9090909090909	32.50581638989481	1022	18735
11.12502646446228	18	112.0	52.24302186257351	200.0	57.0	112.0	52.24302186257351	1008	19743
11.335001468658447	19	117.2	44.00636317624986	200.0	56.0	117.2	44.00636317624986	1172	20915
18.612394332885742	20	112.55555555555556	54.32844786033906	200.0	27.0	112.55555555555556	54.32844786033906	1013	21928
18.806113958358765	21	157.0	27.784887978899608	200.0	121.0	157.0	27.784887978899608	1099	23027
19.02807641029358	22	112.9	48.7	194.0	44.0	112.9	48.7	1129	24156
19.255515098571777	23	157.0	38.441049487680296	200.0	93.0	157.0	38.441049487680296	1099	25255
19.541011571884155	24	111.33333333333333	54.426300831695535	200.0	27.0	111.33333333333333	54.426300831695535	1002	26257
19.74531865119934	25	138.125	49.192066179415555	200.0	75.0	138.125	49.192066179415555	1105	27362
19.978060960769653	26	132.0	53.43739847293799	200.0	23.0	132.0	53.43739847293799	1188	28550
20.19859218597412	27	146.25	48.468417552051356	200.0	55.0	146.25	48.468417552051356	1170	29720
20.531212091445923	28	161.0	35.5849085187206	200.0	110.0	161.0	35.5849085187206	1127	30847
20.729968786239624	29	152.28571428571428	43.561825639672456	200.0	57.0	152.28571428571428	43.561825639672456	1066	31913
29.997096061706543	30	161.28571428571428	40.32267807756497	200.0	90.0	161.28571428571428	40.32267807756497	1129	33042
30.19164752960205	31	165.14285714285714	36.86434038249884	200.0	106.0	165.14285714285714	36.86434038249884	1156	34198
30.37851333618164	32	149.0	48.931438914931924	200.0	44.0	149.0	48.931438914931924	1043	35241
30.573153972625732	33	158.85714285714286	28.497762174942647	200.0	123.0	158.85714285714286	28.497762174942647	1112	36353
30.769416332244873	34	190.0	14.189197769195175	200.0	168.0	190.0	14.189197769195175	1140	37493
30.951431274414062	35	174.33333333333334	27.432746044746516	200.0	138.0	174.33333333333334	27.432746044746516	1046	38539
