Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.5586028099060059	0	42.666666666666664	20.941718065993427	82.0	13.0	42.666666666666664	20.941718065993427	1024	1024
1.0204660892486572	1	38.53846153846154	22.31803473776786	89.0	10.0	38.53846153846154	22.31803473776786	1002	2026
1.4212188720703125	2	69.0	46.45714871434392	170.0	15.0	69.0	46.45714871434392	1035	3061
1.815270185470581	3	45.608695652173914	29.698102897154577	108.0	11.0	45.608695652173914	29.698102897154577	1049	4110
2.0776164531707764	4	49.95238095238095	34.18782321581512	140.0	13.0	49.95238095238095	34.18782321581512	1049	5159
2.4825363159179688	5	64.1875	41.909454109425	159.0	12.0	64.1875	41.909454109425	1027	6186
2.8309473991394043	6	71.2	32.75810332319826	143.0	25.0	71.2	32.75810332319826	1068	7254
3.2047510147094727	7	72.2	45.90453862818651	166.0	15.0	72.2	45.90453862818651	1083	8337
3.571986436843872	8	77.15384615384616	53.0614247160723	200.0	21.0	77.15384615384616	53.0614247160723	1003	9340
4.011749505996704	9	100.5	48.74679476642541	172.0	18.0	100.5	48.74679476642541	1005	10345
4.351621627807617	10	71.78571428571429	45.5618552416517	165.0	17.0	71.78571428571429	45.5618552416517	1005	11350
4.735469102859497	11	71.46666666666667	51.92413268948799	200.0	19.0	71.46666666666667	51.92413268948799	1072	12422
5.112100839614868	12	74.71428571428571	36.63220396518531	157.0	24.0	74.71428571428571	36.63220396518531	1046	13468
5.3319902420043945	13	68.26666666666667	22.79610103114614	105.0	24.0	68.26666666666667	22.79610103114614	1024	14492
5.6219823360443115	14	68.73333333333333	34.20422326100812	121.0	18.0	68.73333333333333	34.20422326100812	1031	15523
6.10000205039978	15	91.36363636363636	44.69548020117048	200.0	31.0	91.36363636363636	44.69548020117048	1005	16528
6.44359016418457	16	84.46153846153847	48.27742805050407	182.0	30.0	84.46153846153847	48.27742805050407	1098	17626
6.8106043338775635	17	77.76923076923077	29.302543460499088	135.0	21.0	77.76923076923077	29.302543460499088	1011	18637
7.202242851257324	18	87.41666666666667	31.938634737397415	130.0	25.0	87.41666666666667	31.938634737397415	1049	19686
7.5872509479522705	19	89.33333333333333	47.85104201814441	200.0	33.0	89.33333333333333	47.85104201814441	1072	20758
7.968271255493164	20	105.2	47.5537590522558	200.0	57.0	105.2	47.5537590522558	1052	21810
8.434432983398438	21	84.58333333333333	46.993720029619084	176.0	18.0	84.58333333333333	46.993720029619084	1015	22825
8.837766647338867	22	89.75	42.093398136366545	165.0	27.0	89.75	42.093398136366545	1077	23902
9.249066829681396	23	137.0	49.882361612096915	200.0	44.0	137.0	49.882361612096915	1096	24998
9.632771730422974	24	94.5	51.21767273119699	200.0	26.0	94.5	51.21767273119699	1134	26132
9.994460344314575	25	94.9090909090909	40.47772573887688	156.0	37.0	94.9090909090909	40.47772573887688	1044	27176
10.352006196975708	26	138.875	22.9370742467299	184.0	105.0	138.875	22.9370742467299	1111	28287
10.715152740478516	27	101.9	58.34457986822768	200.0	47.0	101.9	58.34457986822768	1019	29306
11.118935585021973	28	95.27272727272727	46.264242837090244	199.0	31.0	95.27272727272727	46.264242837090244	1048	30354
11.47216796875	29	109.9	49.45796194749638	200.0	33.0	109.9	49.45796194749638	1099	31453
11.840385675430298	30	94.27272727272727	24.687467962109142	133.0	66.0	94.27272727272727	24.687467962109142	1037	32490
12.203700065612793	31	107.0	33.46640106136302	157.0	60.0	107.0	33.46640106136302	1070	33560
12.596205234527588	32	97.27272727272727	38.73708795806771	173.0	48.0	97.27272727272727	38.73708795806771	1070	34630
13.11356234550476	33	107.7	51.78040169793973	200.0	57.0	107.7	51.78040169793973	1077	35707
13.484073638916016	34	122.33333333333333	53.57652885774184	200.0	31.0	122.33333333333333	53.57652885774184	1101	36808
13.828093528747559	35	130.75	59.46795355483489	200.0	40.0	130.75	59.46795355483489	1046	37854
14.153546810150146	36	115.44444444444444	36.72150780949047	200.0	70.0	115.44444444444444	36.72150780949047	1039	38893
14.51255750656128	37	149.28571428571428	52.61644035772818	200.0	46.0	149.28571428571428	52.61644035772818	1045	39938
14.855514287948608	38	131.75	57.96281135348768	200.0	32.0	131.75	57.96281135348768	1054	40992
15.184546709060669	39	105.7	44.054625182834094	169.0	50.0	105.7	44.054625182834094	1057	42049
15.536404132843018	40	136.875	33.78031046334536	188.0	84.0	136.875	33.78031046334536	1095	43144
15.883832454681396	41	126.5	65.96211033616193	200.0	20.0	126.5	65.96211033616193	1012	44156
16.257906675338745	42	173.0	31.453669632227864	200.0	113.0	173.0	31.453669632227864	1038	45194
16.619586944580078	43	170.28571428571428	28.398763985750634	200.0	129.0	170.28571428571428	28.398763985750634	1192	46386
17.010608434677124	44	166.42857142857142	53.49728202136506	200.0	47.0	166.42857142857142	53.49728202136506	1165	47551
17.39008665084839	45	151.57142857142858	47.07397565187659	200.0	82.0	151.57142857142858	47.07397565187659	1061	48612
17.775981187820435	46	160.14285714285714	30.51195817768395	200.0	115.0	160.14285714285714	30.51195817768395	1121	49733
18.185949563980103	47	168.5	34.64462440264001	200.0	117.0	168.5	34.64462440264001	1011	50744
18.591617822647095	48	159.14285714285714	49.194740053989435	200.0	76.0	159.14285714285714	49.194740053989435	1114	51858
18.926589727401733	49	151.14285714285714	40.688462989011555	200.0	95.0	151.14285714285714	40.688462989011555	1058	52916
19.256375551223755	50	127.375	55.23571647946643	200.0	60.0	127.375	55.23571647946643	1019	53935
19.620938539505005	51	145.0	63.85027128256498	200.0	58.0	145.0	63.85027128256498	1015	54950
20.000027656555176	52	129.125	57.48138285566902	200.0	23.0	129.125	57.48138285566902	1033	55983
