Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.2317302227020264	0	31.553459119496857	19.97880883586159	120.0	9.0	31.553459119496857	19.97880883586159	5017	5017
2.3569557666778564	1	32.380645161290325	19.2622884004595	116.0	9.0	32.380645161290325	19.2622884004595	5019	10036
3.3503167629241943	2	37.721804511278194	24.187349388222547	137.0	10.0	37.721804511278194	24.187349388222547	5017	15053
4.307770013809204	3	40.91056910569106	26.133182386141534	148.0	9.0	40.91056910569106	26.133182386141534	5032	20085
5.1931312084198	4	48.30769230769231	33.353029190959816	200.0	11.0	48.30769230769231	33.353029190959816	5024	25109
6.183332443237305	5	47.82857142857143	31.51128509653921	174.0	14.0	47.82857142857143	31.51128509653921	5022	30131
7.188907623291016	6	50.33	31.131673581739868	152.0	14.0	50.33	31.131673581739868	5033	35164
8.250376462936401	7	62.23456790123457	41.530970625661844	178.0	13.0	62.23456790123457	41.530970625661844	5041	40205
9.123982667922974	8	59.174418604651166	37.21845999227888	182.0	11.0	59.174418604651166	37.21845999227888	5089	45294
10.014021396636963	9	70.66197183098592	40.727864864163614	177.0	16.0	70.66197183098592	40.727864864163614	5017	50311
11.018017292022705	10	68.65753424657534	41.659158140002766	200.0	17.0	68.65753424657534	41.659158140002766	5012	55323
11.991525888442993	11	77.23076923076923	44.587604083083704	200.0	16.0	77.23076923076923	44.587604083083704	5020	60343
13.039593935012817	12	65.71428571428571	43.471996402776846	200.0	14.0	65.71428571428571	43.471996402776846	5060	65403
14.115593433380127	13	74.64179104477611	41.55438856164842	200.0	14.0	74.64179104477611	41.55438856164842	5001	70404
15.040587902069092	14	91.58181818181818	52.8471865283947	200.0	22.0	91.58181818181818	52.8471865283947	5037	75441
16.058769702911377	15	92.2909090909091	50.77317571218907	200.0	21.0	92.2909090909091	50.77317571218907	5076	80517
17.353075981140137	16	91.94545454545455	52.33369093243444	197.0	20.0	91.94545454545455	52.33369093243444	5057	85574
18.427119731903076	17	96.38461538461539	44.86782033679759	200.0	14.0	96.38461538461539	44.86782033679759	5012	90586
19.406225204467773	18	99.96078431372548	52.75691973359522	200.0	18.0	99.96078431372548	52.75691973359522	5098	95684
20.57723569869995	19	112.55555555555556	51.97929312312978	200.0	24.0	112.55555555555556	51.97929312312978	5065	100749
21.63817811012268	20	117.61363636363636	53.120880977895766	200.0	37.0	117.61363636363636	53.120880977895766	5175	105924
