Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.1991066932678223	0	34.99305555555556	17.57938207096352	110.0	9.0	34.99305555555556	17.57938207096352	5039	5039
2.3284873962402344	1	38.63076923076923	23.911741068913102	189.0	12.0	38.63076923076923	23.911741068913102	5022	10061
3.4769022464752197	2	41.429752066115704	23.55083351906384	112.0	11.0	41.429752066115704	23.55083351906384	5013	15074
5.02644157409668	3	41.84166666666667	23.344519639997355	156.0	12.0	41.84166666666667	23.344519639997355	5021	20095
6.283162593841553	4	44.31858407079646	29.035000388370353	185.0	13.0	44.31858407079646	29.035000388370353	5008	25103
7.381882667541504	5	49.0	25.19207765745075	112.0	14.0	49.0	25.19207765745075	5047	30150
8.468110084533691	6	50.44	26.1217610432375	135.0	13.0	50.44	26.1217610432375	5044	35194
9.537838220596313	7	49.1764705882353	27.568243937867393	172.0	13.0	49.1764705882353	27.568243937867393	5016	40210
10.543763637542725	8	55.977777777777774	31.772447105341577	192.0	15.0	55.977777777777774	31.772447105341577	5038	45248
11.699559688568115	9	54.52173913043478	35.890376044666894	200.0	16.0	54.52173913043478	35.890376044666894	5016	50264
12.900579690933228	10	60.357142857142854	32.330747143924064	153.0	13.0	60.357142857142854	32.330747143924064	5070	55334
14.03254246711731	11	61.27710843373494	31.423003335562885	200.0	14.0	61.27710843373494	31.423003335562885	5086	60420
15.186365127563477	12	69.875	31.71222052388567	200.0	16.0	69.875	31.71222052388567	5031	65451
16.27078652381897	13	76.31818181818181	38.73458993329186	200.0	14.0	76.31818181818181	38.73458993329186	5037	70488
17.31122398376465	14	71.05633802816901	39.923125891595205	190.0	17.0	71.05633802816901	39.923125891595205	5045	75533
18.48272180557251	15	80.11111111111111	44.40760377872923	200.0	16.0	80.11111111111111	44.40760377872923	5047	80580
19.8162579536438	16	84.15	41.23341080563996	187.0	18.0	84.15	41.23341080563996	5049	85629
20.91153335571289	17	93.64814814814815	45.820162716706484	200.0	28.0	93.64814814814815	45.820162716706484	5057	90686
22.265357732772827	18	98.27450980392157	52.13522328630279	200.0	19.0	98.27450980392157	52.13522328630279	5012	95698
23.388110399246216	19	109.02173913043478	57.45451476203277	200.0	25.0	109.02173913043478	57.45451476203277	5015	100713
24.487736701965332	20	120.69047619047619	53.933154435766966	200.0	24.0	120.69047619047619	53.933154435766966	5069	105782
25.57786273956299	21	114.22727272727273	50.768128708491744	200.0	17.0	114.22727272727273	50.768128708491744	5026	110808
26.708839416503906	22	148.64705882352942	48.35705578600353	200.0	35.0	148.64705882352942	48.35705578600353	5054	115862
28.048999309539795	23	144.88571428571427	52.93433745342103	200.0	26.0	144.88571428571427	52.93433745342103	5071	120933
29.130565643310547	24	132.05263157894737	65.26179964630758	200.0	12.0	132.05263157894737	65.26179964630758	5018	125951
30.25377631187439	25	142.58333333333334	52.7522379725364	200.0	31.0	142.58333333333334	52.7522379725364	5133	131084
31.45380210876465	26	126.3170731707317	47.243757633534074	200.0	40.0	126.3170731707317	47.243757633534074	5179	136263
32.783822536468506	27	146.88571428571427	49.633382446305475	200.0	35.0	146.88571428571427	49.633382446305475	5141	141404
33.826552629470825	28	138.97297297297297	55.381471429061165	200.0	19.0	138.97297297297297	55.381471429061165	5142	146546
34.95241355895996	29	148.7058823529412	49.95617456493871	200.0	27.0	148.7058823529412	49.95617456493871	5056	151602
36.15526604652405	30	126.275	54.62004554190705	200.0	24.0	126.275	54.62004554190705	5051	156653
37.10028052330017	31	143.85714285714286	56.01945726117609	200.0	36.0	143.85714285714286	56.01945726117609	5035	161688
38.1109082698822	32	133.92105263157896	52.725895754387075	200.0	20.0	133.92105263157896	52.725895754387075	5089	166777
39.3466591835022	33	142.77777777777777	52.700996781165294	200.0	19.0	142.77777777777777	52.700996781165294	5140	171917
40.55165481567383	34	127.9	58.15960797667054	200.0	23.0	127.9	58.15960797667054	5116	177033
41.678473472595215	35	141.0	46.694634476445884	200.0	27.0	141.0	46.694634476445884	5076	182109
42.69940972328186	36	145.6	51.072049946269885	200.0	32.0	145.6	51.072049946269885	5096	187205
43.7762246131897	37	136.60526315789474	54.55153983724895	200.0	33.0	136.60526315789474	54.55153983724895	5191	192396
44.9786639213562	38	148.44117647058823	52.671116750951725	200.0	31.0	148.44117647058823	52.671116750951725	5047	197443
46.27709221839905	39	152.58823529411765	41.61314671157126	200.0	29.0	152.58823529411765	41.61314671157126	5188	202631
47.308491706848145	40	160.8125	30.53731068299892	200.0	113.0	160.8125	30.53731068299892	5146	207777
48.42686891555786	41	146.05714285714285	51.252842628980304	200.0	31.0	146.05714285714285	51.252842628980304	5112	212889
49.65503120422363	42	150.8235294117647	49.63601075845883	200.0	29.0	150.8235294117647	49.63601075845883	5128	218017
51.29460787773132	43	156.84848484848484	48.503746317116835	200.0	33.0	156.84848484848484	48.503746317116835	5176	223193
52.423954248428345	44	169.23333333333332	33.92509723231788	200.0	71.0	169.23333333333332	33.92509723231788	5077	228270
53.94042611122131	45	163.32258064516128	36.624852391444655	200.0	66.0	163.32258064516128	36.624852391444655	5063	233333
55.207244873046875	46	164.70967741935485	41.54142398073945	200.0	47.0	164.70967741935485	41.54142398073945	5106	238439
56.31746029853821	47	181.85714285714286	32.71927597622177	200.0	68.0	181.85714285714286	32.71927597622177	5092	243531
57.46635580062866	48	190.40740740740742	16.207586836301125	200.0	142.0	190.40740740740742	16.207586836301125	5141	248672
58.47321152687073	49	193.84615384615384	15.837376209685132	200.0	145.0	193.84615384615384	15.837376209685132	5040	253712
59.53958344459534	50	185.8148148148148	25.25138358810967	200.0	95.0	185.8148148148148	25.25138358810967	5017	258729
60.67874717712402	51	199.07692307692307	3.2453881707275367	200.0	186.0	199.07692307692307	3.2453881707275367	5176	263905
61.7637414932251	52	198.42307692307693	6.202810014098927	200.0	168.0	198.42307692307693	6.202810014098927	5159	269064
62.80500626564026	53	190.33333333333334	27.422618401604176	200.0	69.0	190.33333333333334	27.422618401604176	5139	274203
64.05886244773865	54	193.3846153846154	14.191213216084758	200.0	152.0	193.3846153846154	14.191213216084758	5028	279231
65.48670887947083	55	190.4814814814815	20.29298432020356	200.0	115.0	190.4814814814815	20.29298432020356	5143	284374
66.43873453140259	56	191.44444444444446	15.621289682930302	200.0	141.0	191.44444444444446	15.621289682930302	5169	289543
67.47334098815918	57	192.57692307692307	13.505477740312738	200.0	148.0	192.57692307692307	13.505477740312738	5007	294550
68.6784303188324	58	194.96153846153845	12.552905790572249	200.0	149.0	194.96153846153845	12.552905790572249	5069	299619
69.62829422950745	59	189.88888888888889	14.755622489808024	200.0	153.0	189.88888888888889	14.755622489808024	5127	304746
70.74749565124512	60	187.88888888888889	23.47470401080835	200.0	103.0	187.88888888888889	23.47470401080835	5073	309819
71.83917737007141	61	184.78571428571428	21.09901342117538	200.0	127.0	184.78571428571428	21.09901342117538	5174	314993
72.84867429733276	62	184.64285714285714	25.198092736376307	200.0	102.0	184.64285714285714	25.198092736376307	5170	320163
74.09334540367126	63	185.32142857142858	27.50850981505356	200.0	78.0	185.32142857142858	27.50850981505356	5189	325352
75.3564600944519	64	185.59259259259258	20.663546824118498	200.0	131.0	185.59259259259258	20.663546824118498	5011	330363
76.60357999801636	65	181.71428571428572	28.23733235940517	200.0	114.0	181.71428571428572	28.23733235940517	5088	335451
77.92609477043152	66	171.83333333333334	31.8235587087442	200.0	59.0	171.83333333333334	31.8235587087442	5155	340606
79.04342603683472	67	191.40740740740742	18.712759084050724	200.0	127.0	191.40740740740742	18.712759084050724	5168	345774
80.14126896858215	68	186.44444444444446	27.671797828506342	200.0	70.0	186.44444444444446	27.671797828506342	5034	350808
81.3348741531372	69	189.07407407407408	15.74548947976772	200.0	146.0	189.07407407407408	15.74548947976772	5105	355913
82.41524600982666	70	184.28571428571428	21.748328577579638	200.0	131.0	184.28571428571428	21.748328577579638	5160	361073
83.69322514533997	71	178.51724137931035	26.3734724214015	200.0	112.0	178.51724137931035	26.3734724214015	5177	366250
85.01074934005737	72	186.03703703703704	21.022882562123836	200.0	125.0	186.03703703703704	21.022882562123836	5023	371273
